WARNING: TMPDIR not set; if /tmp is unavailable, set TMPDIR=$PWD/.tmp
TensorBoard logging enabled. Run: tensorboard --logdir=runs/triangle_fill_v21a_gnn_full_obs/tensorboard
update=  450 mean_rew=-1.2129 rollout_s=28.87 update_s=81.95 formation_loss=0.749 spacing_loss=0.248 lattice_loss=0.014 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.477 triangularity=0.222 boundary_triangularity=0.222 boundary_peak_count=1.356 boundary_corner_score=0.331 boundary_straightness=0.229 triangle_shape_score=0.256 collision_mean=0.000 action_mean=0.745 sinkhorn_entropy=1.162 speed_mean=0.007 ent_coef=0.0638 act_frac=[STOP 0.25, LEFT 0.25, RIGHT 0.26, STRAIGHT 0.23]
update=  460 mean_rew=-1.6852 rollout_s=24.27 update_s=82.53 formation_loss=0.745 spacing_loss=0.491 lattice_loss=0.018 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.480 triangularity=0.301 boundary_triangularity=0.301 boundary_peak_count=1.610 boundary_corner_score=0.433 boundary_straightness=0.261 triangle_shape_score=0.331 collision_mean=0.000 action_mean=0.761 sinkhorn_entropy=1.077 speed_mean=0.007 ent_coef=0.0634 act_frac=[STOP 0.24, LEFT 0.25, RIGHT 0.26, STRAIGHT 0.25]
update=  470 mean_rew=-0.9295 rollout_s=24.79 update_s=82.21 formation_loss=0.727 spacing_loss=0.120 lattice_loss=0.012 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.487 triangularity=0.247 boundary_triangularity=0.247 boundary_peak_count=1.488 boundary_corner_score=0.386 boundary_straightness=0.234 triangle_shape_score=0.286 collision_mean=0.001 action_mean=0.764 sinkhorn_entropy=1.115 speed_mean=0.008 ent_coef=0.0631 act_frac=[STOP 0.24, LEFT 0.27, RIGHT 0.23, STRAIGHT 0.26]
update=  480 mean_rew=-2.0101 rollout_s=23.92 update_s=82.27 formation_loss=0.721 spacing_loss=0.666 lattice_loss=0.019 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.491 triangularity=0.339 boundary_triangularity=0.339 boundary_peak_count=1.603 boundary_corner_score=0.423 boundary_straightness=0.279 triangle_shape_score=0.349 collision_mean=0.000 action_mean=0.748 sinkhorn_entropy=1.062 speed_mean=0.007 ent_coef=0.0627 act_frac=[STOP 0.25, LEFT 0.26, RIGHT 0.25, STRAIGHT 0.24]
update=  490 mean_rew=-1.0764 rollout_s=24.31 update_s=82.28 formation_loss=0.721 spacing_loss=0.197 lattice_loss=0.013 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.490 triangularity=0.274 boundary_triangularity=0.274 boundary_peak_count=1.530 boundary_corner_score=0.401 boundary_straightness=0.243 triangle_shape_score=0.304 collision_mean=0.001 action_mean=0.751 sinkhorn_entropy=1.096 speed_mean=0.008 ent_coef=0.0623 act_frac=[STOP 0.25, LEFT 0.25, RIGHT 0.24, STRAIGHT 0.26]
update=  500 mean_rew=-2.2944 rollout_s=29.10 update_s=82.11 formation_loss=0.732 spacing_loss=0.803 lattice_loss=0.021 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.485 triangularity=0.341 boundary_triangularity=0.341 boundary_peak_count=1.654 boundary_corner_score=0.443 boundary_straightness=0.282 triangle_shape_score=0.357 collision_mean=0.000 action_mean=0.751 sinkhorn_entropy=1.076 speed_mean=0.007 ent_coef=0.0620 act_frac=[STOP 0.25, LEFT 0.26, RIGHT 0.25, STRAIGHT 0.24]
update=  510 mean_rew=-1.2608 rollout_s=24.74 update_s=82.14 formation_loss=0.726 spacing_loss=0.288 lattice_loss=0.014 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.488 triangularity=0.296 boundary_triangularity=0.296 boundary_peak_count=1.595 boundary_corner_score=0.423 boundary_straightness=0.271 triangle_shape_score=0.328 collision_mean=0.000 action_mean=0.738 sinkhorn_entropy=1.056 speed_mean=0.007 ent_coef=0.0616 act_frac=[STOP 0.26, LEFT 0.23, RIGHT 0.26, STRAIGHT 0.24]
WARNING: TMPDIR not set; if /tmp is unavailable, set TMPDIR=$PWD/.tmp
TensorBoard logging enabled. Run: tensorboard --logdir=runs/triangle_fill_v21a_gnn_full_obs/tensorboard
Resumed from runs/triangle_fill_v21a_gnn_full_obs/ckpt_000500.pt at update=500. Continuing training.
update=  510 mean_rew=-1.2901 rollout_s=27.01 update_s=79.59 formation_loss=0.721 spacing_loss=0.305 lattice_loss=0.014 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.490 triangularity=0.292 boundary_triangularity=0.292 boundary_peak_count=1.586 boundary_corner_score=0.416 boundary_straightness=0.251 triangle_shape_score=0.319 collision_mean=0.000 action_mean=0.740 sinkhorn_entropy=1.056 speed_mean=0.007 ent_coef=0.0616 act_frac=[STOP 0.26, LEFT 0.24, RIGHT 0.26, STRAIGHT 0.24]
update=  520 mean_rew=-1.7372 rollout_s=32.00 update_s=79.28 formation_loss=0.749 spacing_loss=0.512 lattice_loss=0.016 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.477 triangularity=0.253 boundary_triangularity=0.253 boundary_peak_count=1.483 boundary_corner_score=0.387 boundary_straightness=0.253 triangle_shape_score=0.293 collision_mean=0.000 action_mean=0.746 sinkhorn_entropy=1.155 speed_mean=0.007 ent_coef=0.0613 act_frac=[STOP 0.25, LEFT 0.25, RIGHT 0.26, STRAIGHT 0.24]
update=  530 mean_rew=-1.5098 rollout_s=26.31 update_s=79.05 formation_loss=0.705 spacing_loss=0.423 lattice_loss=0.016 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.498 triangularity=0.311 boundary_triangularity=0.311 boundary_peak_count=1.612 boundary_corner_score=0.437 boundary_straightness=0.262 triangle_shape_score=0.337 collision_mean=0.000 action_mean=0.756 sinkhorn_entropy=1.060 speed_mean=0.007 ent_coef=0.0609 act_frac=[STOP 0.24, LEFT 0.28, RIGHT 0.24, STRAIGHT 0.24]
update=  540 mean_rew=-0.9741 rollout_s=32.27 update_s=79.04 formation_loss=0.750 spacing_loss=0.128 lattice_loss=0.012 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.476 triangularity=0.206 boundary_triangularity=0.206 boundary_peak_count=1.419 boundary_corner_score=0.359 boundary_straightness=0.238 triangle_shape_score=0.260 collision_mean=0.000 action_mean=0.731 sinkhorn_entropy=1.168 speed_mean=0.007 ent_coef=0.0605 act_frac=[STOP 0.27, LEFT 0.25, RIGHT 0.25, STRAIGHT 0.23]
update=  550 mean_rew=-1.8833 rollout_s=26.44 update_s=78.90 formation_loss=0.728 spacing_loss=0.598 lattice_loss=0.017 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.487 triangularity=0.316 boundary_triangularity=0.316 boundary_peak_count=1.563 boundary_corner_score=0.412 boundary_straightness=0.260 triangle_shape_score=0.331 collision_mean=0.000 action_mean=0.724 sinkhorn_entropy=1.073 speed_mean=0.007 ent_coef=0.0602 act_frac=[STOP 0.28, LEFT 0.24, RIGHT 0.24, STRAIGHT 0.24]
update=  560 mean_rew=-0.9475 rollout_s=27.11 update_s=79.58 formation_loss=0.713 spacing_loss=0.136 lattice_loss=0.012 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.493 triangularity=0.254 boundary_triangularity=0.254 boundary_peak_count=1.510 boundary_corner_score=0.392 boundary_straightness=0.234 triangle_shape_score=0.290 collision_mean=0.001 action_mean=0.755 sinkhorn_entropy=1.118 speed_mean=0.007 ent_coef=0.0598 act_frac=[STOP 0.24, LEFT 0.24, RIGHT 0.26, STRAIGHT 0.25]
update=  570 mean_rew=-2.1058 rollout_s=26.54 update_s=78.90 formation_loss=0.722 spacing_loss=0.712 lattice_loss=0.019 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.490 triangularity=0.315 boundary_triangularity=0.315 boundary_peak_count=1.547 boundary_corner_score=0.398 boundary_straightness=0.268 triangle_shape_score=0.328 collision_mean=0.000 action_mean=0.733 sinkhorn_entropy=1.080 speed_mean=0.007 ent_coef=0.0595 act_frac=[STOP 0.27, LEFT 0.24, RIGHT 0.26, STRAIGHT 0.23]
update=  580 mean_rew=-1.1087 rollout_s=26.54 update_s=78.88 formation_loss=0.697 spacing_loss=0.226 lattice_loss=0.013 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.502 triangularity=0.271 boundary_triangularity=0.271 boundary_peak_count=1.640 boundary_corner_score=0.441 boundary_straightness=0.257 triangle_shape_score=0.319 collision_mean=0.001 action_mean=0.730 sinkhorn_entropy=1.072 speed_mean=0.008 ent_coef=0.0591 act_frac=[STOP 0.27, LEFT 0.23, RIGHT 0.24, STRAIGHT 0.26]
update=  590 mean_rew=-2.1747 rollout_s=31.58 update_s=78.76 formation_loss=0.742 spacing_loss=0.735 lattice_loss=0.020 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.480 triangularity=0.301 boundary_triangularity=0.301 boundary_peak_count=1.486 boundary_corner_score=0.383 boundary_straightness=0.247 triangle_shape_score=0.312 collision_mean=0.000 action_mean=0.753 sinkhorn_entropy=1.122 speed_mean=0.007 ent_coef=0.0587 act_frac=[STOP 0.25, LEFT 0.25, RIGHT 0.25, STRAIGHT 0.25]
update=  600 mean_rew=-1.3286 rollout_s=26.55 update_s=79.16 formation_loss=0.706 spacing_loss=0.332 lattice_loss=0.015 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.498 triangularity=0.289 boundary_triangularity=0.289 boundary_peak_count=1.659 boundary_corner_score=0.446 boundary_straightness=0.268 triangle_shape_score=0.331 collision_mean=0.000 action_mean=0.721 sinkhorn_entropy=1.040 speed_mean=0.007 ent_coef=0.0584 act_frac=[STOP 0.28, LEFT 0.27, RIGHT 0.24, STRAIGHT 0.21]
update=  610 mean_rew=-1.4876 rollout_s=32.36 update_s=79.10 formation_loss=0.750 spacing_loss=0.386 lattice_loss=0.015 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.476 triangularity=0.244 boundary_triangularity=0.244 boundary_peak_count=1.406 boundary_corner_score=0.358 boundary_straightness=0.244 triangle_shape_score=0.278 collision_mean=0.000 action_mean=0.756 sinkhorn_entropy=1.151 speed_mean=0.008 ent_coef=0.0580 act_frac=[STOP 0.24, LEFT 0.25, RIGHT 0.25, STRAIGHT 0.26]
update=  620 mean_rew=-1.6020 rollout_s=26.73 update_s=79.79 formation_loss=0.717 spacing_loss=0.465 lattice_loss=0.017 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.493 triangularity=0.328 boundary_triangularity=0.328 boundary_peak_count=1.656 boundary_corner_score=0.452 boundary_straightness=0.278 triangle_shape_score=0.353 collision_mean=0.000 action_mean=0.734 sinkhorn_entropy=1.065 speed_mean=0.007 ent_coef=0.0576 act_frac=[STOP 0.27, LEFT 0.27, RIGHT 0.24, STRAIGHT 0.22]
update=  630 mean_rew=-0.8762 rollout_s=26.99 update_s=79.10 formation_loss=0.739 spacing_loss=0.085 lattice_loss=0.012 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.482 triangularity=0.221 boundary_triangularity=0.221 boundary_peak_count=1.358 boundary_corner_score=0.342 boundary_straightness=0.245 triangle_shape_score=0.263 collision_mean=0.001 action_mean=0.733 sinkhorn_entropy=1.158 speed_mean=0.007 ent_coef=0.0573 act_frac=[STOP 0.27, LEFT 0.24, RIGHT 0.25, STRAIGHT 0.24]
update=  640 mean_rew=-1.9093 rollout_s=26.68 update_s=79.14 formation_loss=0.728 spacing_loss=0.612 lattice_loss=0.018 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.488 triangularity=0.308 boundary_triangularity=0.308 boundary_peak_count=1.704 boundary_corner_score=0.472 boundary_straightness=0.275 triangle_shape_score=0.349 collision_mean=0.000 action_mean=0.743 sinkhorn_entropy=1.057 speed_mean=0.007 ent_coef=0.0569 act_frac=[STOP 0.26, LEFT 0.25, RIGHT 0.25, STRAIGHT 0.24]
update=  650 mean_rew=-1.0242 rollout_s=27.19 update_s=79.12 formation_loss=0.738 spacing_loss=0.162 lattice_loss=0.013 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.482 triangularity=0.264 boundary_triangularity=0.264 boundary_peak_count=1.523 boundary_corner_score=0.409 boundary_straightness=0.231 triangle_shape_score=0.299 collision_mean=0.001 action_mean=0.767 sinkhorn_entropy=1.101 speed_mean=0.007 ent_coef=0.0566 act_frac=[STOP 0.23, LEFT 0.26, RIGHT 0.26, STRAIGHT 0.25]
update=  660 mean_rew=-2.4215 rollout_s=26.66 update_s=79.30 formation_loss=0.739 spacing_loss=0.861 lattice_loss=0.020 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.483 triangularity=0.310 boundary_triangularity=0.310 boundary_peak_count=1.608 boundary_corner_score=0.427 boundary_straightness=0.258 triangle_shape_score=0.332 collision_mean=0.000 action_mean=0.739 sinkhorn_entropy=1.074 speed_mean=0.007 ent_coef=0.0562 act_frac=[STOP 0.26, LEFT 0.24, RIGHT 0.25, STRAIGHT 0.25]
update=  670 mean_rew=-1.1529 rollout_s=26.75 update_s=79.73 formation_loss=0.687 spacing_loss=0.254 lattice_loss=0.014 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.507 triangularity=0.296 boundary_triangularity=0.296 boundary_peak_count=1.689 boundary_corner_score=0.457 boundary_straightness=0.251 triangle_shape_score=0.333 collision_mean=0.001 action_mean=0.738 sinkhorn_entropy=1.046 speed_mean=0.007 ent_coef=0.0558 act_frac=[STOP 0.26, LEFT 0.25, RIGHT 0.24, STRAIGHT 0.25]
update=  680 mean_rew=-1.8647 rollout_s=31.70 update_s=78.90 formation_loss=0.732 spacing_loss=0.586 lattice_loss=0.017 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.484 triangularity=0.292 boundary_triangularity=0.292 boundary_peak_count=1.542 boundary_corner_score=0.403 boundary_straightness=0.263 triangle_shape_score=0.318 collision_mean=0.000 action_mean=0.753 sinkhorn_entropy=1.123 speed_mean=0.007 ent_coef=0.0555 act_frac=[STOP 0.25, LEFT 0.25, RIGHT 0.27, STRAIGHT 0.23]
update=  690 mean_rew=-1.4581 rollout_s=26.80 update_s=79.97 formation_loss=0.710 spacing_loss=0.397 lattice_loss=0.016 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.496 triangularity=0.330 boundary_triangularity=0.330 boundary_peak_count=1.751 boundary_corner_score=0.487 boundary_straightness=0.272 triangle_shape_score=0.363 collision_mean=0.000 action_mean=0.715 sinkhorn_entropy=1.041 speed_mean=0.007 ent_coef=0.0551 act_frac=[STOP 0.29, LEFT 0.23, RIGHT 0.25, STRAIGHT 0.23]
update=  700 mean_rew=-1.2915 rollout_s=32.45 update_s=79.93 formation_loss=0.744 spacing_loss=0.290 lattice_loss=0.014 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.479 triangularity=0.228 boundary_triangularity=0.228 boundary_peak_count=1.310 boundary_corner_score=0.322 boundary_straightness=0.237 triangle_shape_score=0.258 collision_mean=0.001 action_mean=0.758 sinkhorn_entropy=1.170 speed_mean=0.008 ent_coef=0.0548 act_frac=[STOP 0.24, LEFT 0.24, RIGHT 0.25, STRAIGHT 0.27]
update=  710 mean_rew=-1.7400 rollout_s=26.31 update_s=79.94 formation_loss=0.716 spacing_loss=0.534 lattice_loss=0.016 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.493 triangularity=0.320 boundary_triangularity=0.320 boundary_peak_count=1.744 boundary_corner_score=0.474 boundary_straightness=0.274 triangle_shape_score=0.355 collision_mean=0.000 action_mean=0.742 sinkhorn_entropy=1.044 speed_mean=0.007 ent_coef=0.0544 act_frac=[STOP 0.26, LEFT 0.25, RIGHT 0.25, STRAIGHT 0.24]
update=  720 mean_rew=-0.9178 rollout_s=27.26 update_s=79.62 formation_loss=0.717 spacing_loss=0.118 lattice_loss=0.012 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.492 triangularity=0.237 boundary_triangularity=0.237 boundary_peak_count=1.442 boundary_corner_score=0.368 boundary_straightness=0.238 triangle_shape_score=0.277 collision_mean=0.001 action_mean=0.758 sinkhorn_entropy=1.124 speed_mean=0.007 ent_coef=0.0540 act_frac=[STOP 0.24, LEFT 0.26, RIGHT 0.25, STRAIGHT 0.25]
update=  730 mean_rew=-2.0517 rollout_s=26.70 update_s=79.54 formation_loss=0.724 spacing_loss=0.685 lattice_loss=0.019 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.489 triangularity=0.337 boundary_triangularity=0.337 boundary_peak_count=1.675 boundary_corner_score=0.446 boundary_straightness=0.272 triangle_shape_score=0.354 collision_mean=0.000 action_mean=0.739 sinkhorn_entropy=1.060 speed_mean=0.007 ent_coef=0.0537 act_frac=[STOP 0.26, LEFT 0.25, RIGHT 0.24, STRAIGHT 0.24]
update=  740 mean_rew=-1.0491 rollout_s=27.03 update_s=79.42 formation_loss=0.695 spacing_loss=0.197 lattice_loss=0.013 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.503 triangularity=0.271 boundary_triangularity=0.271 boundary_peak_count=1.577 boundary_corner_score=0.413 boundary_straightness=0.244 triangle_shape_score=0.307 collision_mean=0.001 action_mean=0.756 sinkhorn_entropy=1.071 speed_mean=0.007 ent_coef=0.0533 act_frac=[STOP 0.24, LEFT 0.25, RIGHT 0.25, STRAIGHT 0.25]
update=  750 mean_rew=-2.1481 rollout_s=32.04 update_s=78.97 formation_loss=0.743 spacing_loss=0.723 lattice_loss=0.021 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.481 triangularity=0.337 boundary_triangularity=0.337 boundary_peak_count=1.577 boundary_corner_score=0.416 boundary_straightness=0.275 triangle_shape_score=0.345 collision_mean=0.000 action_mean=0.755 sinkhorn_entropy=1.099 speed_mean=0.007 ent_coef=0.0530 act_frac=[STOP 0.24, LEFT 0.26, RIGHT 0.25, STRAIGHT 0.25]
update=  760 mean_rew=-1.2270 rollout_s=27.07 update_s=80.02 formation_loss=0.687 spacing_loss=0.292 lattice_loss=0.014 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.506 triangularity=0.310 boundary_triangularity=0.310 boundary_peak_count=1.703 boundary_corner_score=0.469 boundary_straightness=0.260 triangle_shape_score=0.345 collision_mean=0.001 action_mean=0.760 sinkhorn_entropy=1.054 speed_mean=0.008 ent_coef=0.0526 act_frac=[STOP 0.24, LEFT 0.24, RIGHT 0.27, STRAIGHT 0.26]
update=  770 mean_rew=-1.6887 rollout_s=32.54 update_s=79.57 formation_loss=0.757 spacing_loss=0.483 lattice_loss=0.017 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.473 triangularity=0.261 boundary_triangularity=0.261 boundary_peak_count=1.438 boundary_corner_score=0.369 boundary_straightness=0.248 triangle_shape_score=0.290 collision_mean=0.000 action_mean=0.758 sinkhorn_entropy=1.145 speed_mean=0.007 ent_coef=0.0522 act_frac=[STOP 0.24, LEFT 0.26, RIGHT 0.25, STRAIGHT 0.24]
update=  780 mean_rew=-1.4529 rollout_s=26.66 update_s=79.33 formation_loss=0.705 spacing_loss=0.396 lattice_loss=0.016 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.499 triangularity=0.305 boundary_triangularity=0.305 boundary_peak_count=1.710 boundary_corner_score=0.471 boundary_straightness=0.274 triangle_shape_score=0.347 collision_mean=0.000 action_mean=0.740 sinkhorn_entropy=1.056 speed_mean=0.007 ent_coef=0.0519 act_frac=[STOP 0.26, LEFT 0.25, RIGHT 0.25, STRAIGHT 0.24]
update=  790 mean_rew=-0.9474 rollout_s=32.46 update_s=79.12 formation_loss=0.739 spacing_loss=0.120 lattice_loss=0.012 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.481 triangularity=0.215 boundary_triangularity=0.215 boundary_peak_count=1.321 boundary_corner_score=0.332 boundary_straightness=0.236 triangle_shape_score=0.255 collision_mean=0.001 action_mean=0.757 sinkhorn_entropy=1.175 speed_mean=0.007 ent_coef=0.0515 act_frac=[STOP 0.24, LEFT 0.24, RIGHT 0.27, STRAIGHT 0.25]
update=  800 mean_rew=-1.7684 rollout_s=26.60 update_s=78.91 formation_loss=0.707 spacing_loss=0.553 lattice_loss=0.018 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.497 triangularity=0.347 boundary_triangularity=0.347 boundary_peak_count=1.657 boundary_corner_score=0.448 boundary_straightness=0.283 triangle_shape_score=0.361 collision_mean=0.000 action_mean=0.761 sinkhorn_entropy=1.055 speed_mean=0.007 ent_coef=0.0511 act_frac=[STOP 0.24, LEFT 0.27, RIGHT 0.25, STRAIGHT 0.24]
update=  810 mean_rew=-0.9548 rollout_s=27.17 update_s=79.01 formation_loss=0.725 spacing_loss=0.133 lattice_loss=0.012 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.489 triangularity=0.240 boundary_triangularity=0.240 boundary_peak_count=1.496 boundary_corner_score=0.386 boundary_straightness=0.243 triangle_shape_score=0.285 collision_mean=0.001 action_mean=0.746 sinkhorn_entropy=1.115 speed_mean=0.007 ent_coef=0.0508 act_frac=[STOP 0.25, LEFT 0.24, RIGHT 0.25, STRAIGHT 0.25]
update=  820 mean_rew=-2.0810 rollout_s=26.54 update_s=79.29 formation_loss=0.725 spacing_loss=0.699 lattice_loss=0.019 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.488 triangularity=0.328 boundary_triangularity=0.328 boundary_peak_count=1.650 boundary_corner_score=0.442 boundary_straightness=0.266 triangle_shape_score=0.347 collision_mean=0.000 action_mean=0.756 sinkhorn_entropy=1.062 speed_mean=0.007 ent_coef=0.0504 act_frac=[STOP 0.24, LEFT 0.25, RIGHT 0.26, STRAIGHT 0.25]
update=  830 mean_rew=-1.1132 rollout_s=26.99 update_s=79.68 formation_loss=0.701 spacing_loss=0.227 lattice_loss=0.013 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.500 triangularity=0.284 boundary_triangularity=0.284 boundary_peak_count=1.607 boundary_corner_score=0.428 boundary_straightness=0.253 triangle_shape_score=0.319 collision_mean=0.001 action_mean=0.747 sinkhorn_entropy=1.063 speed_mean=0.007 ent_coef=0.0501 act_frac=[STOP 0.25, LEFT 0.25, RIGHT 0.25, STRAIGHT 0.24]
update=  840 mean_rew=-2.1852 rollout_s=32.48 update_s=79.09 formation_loss=0.742 spacing_loss=0.741 lattice_loss=0.020 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.480 triangularity=0.292 boundary_triangularity=0.292 boundary_peak_count=1.541 boundary_corner_score=0.405 boundary_straightness=0.273 triangle_shape_score=0.321 collision_mean=0.000 action_mean=0.755 sinkhorn_entropy=1.112 speed_mean=0.007 ent_coef=0.0497 act_frac=[STOP 0.25, LEFT 0.26, RIGHT 0.26, STRAIGHT 0.24]
update=  850 mean_rew=-1.3207 rollout_s=27.13 update_s=79.59 formation_loss=0.700 spacing_loss=0.332 lattice_loss=0.015 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.501 triangularity=0.305 boundary_triangularity=0.305 boundary_peak_count=1.586 boundary_corner_score=0.416 boundary_straightness=0.280 triangle_shape_score=0.332 collision_mean=0.000 action_mean=0.742 sinkhorn_entropy=1.055 speed_mean=0.007 ent_coef=0.0493 act_frac=[STOP 0.26, LEFT 0.23, RIGHT 0.26, STRAIGHT 0.25]
update=  860 mean_rew=-1.4583 rollout_s=32.39 update_s=78.79 formation_loss=0.761 spacing_loss=0.365 lattice_loss=0.015 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.471 triangularity=0.226 boundary_triangularity=0.226 boundary_peak_count=1.401 boundary_corner_score=0.352 boundary_straightness=0.239 triangle_shape_score=0.267 collision_mean=0.000 action_mean=0.746 sinkhorn_entropy=1.165 speed_mean=0.007 ent_coef=0.0490 act_frac=[STOP 0.25, LEFT 0.26, RIGHT 0.24, STRAIGHT 0.24]
update=  870 mean_rew=-1.5896 rollout_s=26.29 update_s=79.65 formation_loss=0.692 spacing_loss=0.471 lattice_loss=0.016 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.504 triangularity=0.320 boundary_triangularity=0.320 boundary_peak_count=1.748 boundary_corner_score=0.477 boundary_straightness=0.270 triangle_shape_score=0.354 collision_mean=0.000 action_mean=0.749 sinkhorn_entropy=1.049 speed_mean=0.007 ent_coef=0.0486 act_frac=[STOP 0.25, LEFT 0.25, RIGHT 0.28, STRAIGHT 0.22]
update=  880 mean_rew=-0.8892 rollout_s=27.21 update_s=79.51 formation_loss=0.751 spacing_loss=0.086 lattice_loss=0.012 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.476 triangularity=0.232 boundary_triangularity=0.232 boundary_peak_count=1.343 boundary_corner_score=0.329 boundary_straightness=0.243 triangle_shape_score=0.264 collision_mean=0.001 action_mean=0.757 sinkhorn_entropy=1.152 speed_mean=0.008 ent_coef=0.0483 act_frac=[STOP 0.24, LEFT 0.24, RIGHT 0.26, STRAIGHT 0.26]
update=  890 mean_rew=-2.0088 rollout_s=26.42 update_s=79.36 formation_loss=0.711 spacing_loss=0.672 lattice_loss=0.017 local_spacing_progress_mean=0.000 local_lattice_progress_mean=0.000 global_shape_progress_mean=0.000 formation_score=0.495 triangularity=0.317 boundary_triangularity=0.317 boundary_peak_count=1.782 boundary_corner_score=0.491 boundary_straightness=0.269 triangle_shape_score=0.357 collision_mean=0.000 action_mean=0.735 sinkhorn_entropy=1.055 speed_mean=0.007 ent_coef=0.0479 act_frac=[STOP 0.26, LEFT 0.23, RIGHT 0.25, STRAIGHT 0.25]
